Min Mag,Mean,Standard Deviation,COV
6.0,0.9995874,0.7658835,0.76619965
6.5,0.99960184,0.601238,0.6014775
7.0,0.99943745,0.5047974,0.50508153
7.5,0.99846673,0.494669,0.49542862
