Min Mag,Mean,Standard Deviation,COV
6.0,0.9998126,0.31957445,0.31963435
6.5,0.9997754,0.30594218,0.3060109
7.0,0.99951553,0.31860888,0.31876332
7.5,0.99830717,0.4724792,0.47328037
