Min Mag,Mean,Standard Deviation,COV
6.0,0.99975634,0.4093981,0.40949792
6.5,0.99977416,0.35501322,0.3550934
7.0,0.9995514,0.33941558,0.3395679
7.5,0.9984718,0.482699,0.48343784
