Min Mag,Mean,Standard Deviation,COV
6.0,0.99970925,0.41411427,0.4142347
6.5,0.9997135,0.35521898,0.35532078
7.0,0.99943215,0.34003806,0.34023127
7.5,0.9974948,0.4780024,0.4792029
