Min Mag,Mean,Standard Deviation,COV
6.0,0.998019,0.63686746,0.6381316
6.5,0.9977086,0.5316235,0.5328444
7.0,0.9969775,0.48087007,0.4823279
7.5,0.98743147,0.64434713,0.65254873
