Min Mag,Mean,Standard Deviation,COV
6.0,0.9985142,0.37106982,0.37162197
6.5,0.99861073,0.32803246,0.32848883
7.0,0.99833876,0.3282376,0.32878378
7.5,0.991606,0.49415907,0.49834216
