Magnitude,Mean,Standard Deviation
10.0,2.1779492,1.0196068
30.0,2.0679948,0.47728568
50.0,2.2118824,0.39235616
70.0,2.2676861,0.33193186
90.0,2.2908487,0.3009017
110.0,2.322704,0.2817106
130.0,2.3344748,0.27324378
150.0,2.3685646,0.27135843
170.0,2.422324,0.27222577
190.0,2.4749098,0.259325
210.0,2.4798558,0.21738935
