Magnitude,Mean,Standard Deviation,0.0 fractile,0.025 fractile,0.16 fractile,0.5 fractile,0.84 fractile,0.975 fractile,1.0 fractile
6.05,29.039610676413524,5.115406813354887,16.197302264128215,19.751459599791666,24.08375490085163,28.74929846247036,34.24250685724812,40.10242244522487,45.93806691891836
6.15,37.05893863882533,5.273225696484668,26.042353145211948,28.731360051578502,32.01293636182059,36.44827704096815,42.54475359997036,49.45845219986773,53.01090512234598
6.25,52.81064747087323,8.760341248721234,39.09954090472203,39.684292811316574,43.82226432346133,52.03337135039081,62.33820226922553,73.73181681079862,73.92112262208384
6.35,68.12709608214091,10.70173593960091,49.44392102948896,51.26784053269483,55.92358553218307,67.76114396990606,78.76317867061334,91.08460392260596,91.60019824620096
6.45,84.56406526690532,9.77497699058602,63.15538224555367,63.56267926375627,74.04731450177165,85.25985444048855,94.7907059155597,103.48671250833155,103.67520806172492
6.55,114.30609996363523,15.473149545485834,78.37435628290021,80.70602622862665,101.13814795749012,111.04669039071452,128.73497673515618,153.0289352055252,153.0759567255667
6.65,149.0904436484591,21.621185332467437,102.86211409981838,105.20604167977856,126.79962473838974,149.37951190666064,166.5225057557191,204.63716112023997,204.68025969490887
6.75,195.96731593379624,31.456631830941426,148.8438703921188,148.95838523877066,165.73246405528667,193.92941989762488,223.62658334362422,285.89892058239417,287.55823936402174
6.85,239.14589604033213,37.01101992785081,178.6462115081142,180.36812426382352,198.9079131575108,233.76826890078772,277.6498241763104,312.5885556368319,315.0107995557548
6.95,323.7601835358319,60.98010184068945,209.39787998019816,209.39787998019816,262.59754588357833,328.20418398712604,378.99572144983387,465.1220357242184,465.1220357242184
7.05,417.4818242432246,56.025544178055675,312.81004704524634,313.13879692596214,357.3489995280492,417.25441340824773,478.0991190274159,521.2845886200192,523.234025717676
7.15,521.7280232852389,93.83467629265674,345.39513709010674,388.60533276165006,419.63718052495557,509.8706143290622,625.0736965712849,709.0887023328467,739.0618954062588
7.25,689.1764539275644,118.98811546916376,484.54738423406565,486.40163582067134,585.6946347013841,674.9991871311627,807.8949197437848,1110.213361256751,1121.2214016939279
7.35,911.5937525103074,152.29518997205741,639.8932538362841,642.7727692599577,742.5888785455601,908.4764723243062,1072.3339900829656,1235.9568139227677,1261.4835482170201
7.45,1205.2783224441814,183.10044000029066,887.4814544413168,900.7750252853004,1011.9358601076835,1200.7866200927947,1385.78329481119,1728.0511552293538,1778.193302616446
7.55,1423.8028889612347,231.19169866685104,1073.7947479091094,1075.4925633169914,1188.7412380969133,1424.0527761154317,1689.3606390713076,1973.9689552964442,1980.6394535642992
7.65,1833.631165603331,379.96994711823237,1203.9727904899937,1203.9727904899937,1554.6232125401293,1716.2948520335924,2180.3369967165504,2915.033436228129,2915.033436228129
7.75,2548.353109943844,347.5977964891184,1899.361396598424,1899.361396598424,2303.2038579614314,2512.3099775546398,3092.5307285170197,3209.8562431791515,3209.8562431791515
7.85,3504.6217278947825,503.28127002329677,2889.157695228147,2889.157695228147,2925.1339524173445,3538.584512662793,4131.049605694048,4338.3630992333865,4338.3630992333865
7.95,4958.622513593935,867.9688948796165,4173.453563400851,4173.453563400851,4213.066846875839,4810.119272197821,6316.846823992029,6711.982070107247,6711.982070107247
8.05,5439.543520637583,613.2530316909395,4819.097874910206,4819.097874910206,4819.097874910206,5454.191173025839,6045.341513976706,6045.341513976706,6045.341513976706
8.15,7924.461230524006,0.0,7924.461230524006,7924.461230524006,7924.461230524006,7924.461230524006,7924.461230524006,7924.461230524006,7924.461230524006
8.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
