Min Mag,Mean,Standard Deviation,COV
6.0,0.99104893,0.8183788,0.8257703
6.5,0.991108,0.6346462,0.64034003
7.0,0.9903913,0.5495847,0.5549167
7.5,0.9835336,0.51164985,0.52021587
