Min Mag,Mean,Standard Deviation,COV
6.0,0.9910031,0.34435546,0.34748173
6.5,0.9901303,0.32378104,0.32700852
7.0,0.9880534,0.319947,0.3238155
7.5,0.9770377,0.39419454,0.4034589
