Min Mag,Mean,Standard Deviation,COV
6.0,0.9935282,0.4149198,0.41762257
6.5,0.9928831,0.36814186,0.3707807
7.0,0.9913948,0.35429707,0.35737234
7.5,0.9803703,0.40840086,0.41657817
