Min Mag,Mean,Standard Deviation,COV
6.0,0.9996914,0.811584,0.8118345
6.5,0.999679,0.61669105,0.6168891
7.0,0.9995172,0.51363283,0.51388097
7.5,0.9981708,0.4895722,0.49046937
