Min Mag,Mean,Standard Deviation,COV
6.0,0.9997693,0.32435563,0.32443047
6.5,0.9997491,0.30875266,0.30883014
7.0,0.9995274,0.314669,0.3148178
7.5,0.99766815,0.4529189,0.4539775
