Min Mag,Mean,Standard Deviation,COV
6.0,0.999754,0.42489156,0.4249961
6.5,0.9997697,0.3586382,0.3587208
7.0,0.9995825,0.3373404,0.3374813
7.5,0.9978676,0.4626514,0.4636401
