Min Mag,Mean,Standard Deviation,COV
6.0,1.0064895,0.36662483,0.36426094
6.5,0.8604987,0.21858756,0.25402427
7.0,0.74244976,0.20456651,0.27552912
7.5,0.7416598,0.25755495,0.34726828
