Min Mag,Mean,Standard Deviation,COV
6.0,0.99518985,0.6618842,0.66508335
6.5,0.99388444,0.56945163,0.57295555
7.0,0.99171954,0.527378,0.5317814
7.5,0.98516035,0.52204084,0.5299044
