Min Mag,Mean,Standard Deviation,COV
6.0,0.99524146,0.4121132,0.4140836
6.5,0.99472904,0.365592,0.36752924
7.0,0.99360645,0.3505814,0.35283726
7.5,0.98779887,0.43163225,0.4369637
