Min Mag,Mean,Standard Deviation,COV
6.0,1.0047178,0.33185887,0.33030057
6.5,0.80535287,0.25812313,0.32050937
7.0,0.7157711,0.22785552,0.31833574
7.5,0.713997,0.21950267,0.307428
