Min Mag,Mean,Standard Deviation,COV
6.0,0.99549544,0.31262365,0.31403825
6.5,0.9957254,0.29779428,0.2990727
7.0,0.99399686,0.31035617,0.31223053
7.5,0.9856665,0.41039044,0.4163583
