Min Mag,Mean,Standard Deviation,COV
6.0,0.99981576,0.32659137,0.32665157
6.5,0.9998019,0.30999696,0.3100584
7.0,0.99947983,0.31783828,0.3180037
7.5,0.998011,0.4780227,0.4789754
