Min Mag,Mean,Standard Deviation,COV
6.0,0.99974376,0.4242059,0.42431462
6.5,0.9997944,0.35773322,0.35780677
7.0,0.99953824,0.33791333,0.33806944
7.5,0.99821734,0.48838234,0.4892545
