Min Mag,Mean,Standard Deviation,COV
6.0,0.99972,0.39774004,0.39785144
6.5,0.9997258,0.35131142,0.35140777
7.0,0.99948645,0.33979675,0.33997133
7.5,0.9971666,0.46847612,0.4698073
