Min Mag,Mean,Standard Deviation,COV
6.0,0.99980396,0.31199113,0.3120523
6.5,0.99978435,0.30183318,0.30189827
7.0,0.9994844,0.31863052,0.31879488
7.5,0.9970226,0.4577625,0.4591295
