Scenario,Distance (km),Overall Result,Plot File Name,1s Min Criterion,1s Max Criterion,1s GMPE Median,1s Sim Median,1s Sim Std Dev,1s Result,1.1s Min Criterion,1.1s Max Criterion,1.1s GMPE Median,1.1s Sim Median,1.1s Sim Std Dev,1.1s Result,1.2s Min Criterion,1.2s Max Criterion,1.2s GMPE Median,1.2s Sim Median,1.2s Sim Std Dev,1.2s Result,1.3s Min Criterion,1.3s Max Criterion,1.3s GMPE Median,1.3s Sim Median,1.3s Sim Std Dev,1.3s Result,1.5s Min Criterion,1.5s Max Criterion,1.5s GMPE Median,1.5s Sim Median,1.5s Sim Std Dev,1.5s Result,1.7s Min Criterion,1.7s Max Criterion,1.7s GMPE Median,1.7s Sim Median,1.7s Sim Std Dev,1.7s Result,2s Min Criterion,2s Max Criterion,2s GMPE Median,2s Sim Median,2s Sim Std Dev,2s Result,2.2s Min Criterion,2.2s Max Criterion,2.2s GMPE Median,2.2s Sim Median,2.2s Sim Std Dev,2.2s Result,2.4s Min Criterion,2.4s Max Criterion,2.4s GMPE Median,2.4s Sim Median,2.4s Sim Std Dev,2.4s Result,2.6s Min Criterion,2.6s Max Criterion,2.6s GMPE Median,2.6s Sim Median,2.6s Sim Std Dev,2.6s Result,2.8s Min Criterion,2.8s Max Criterion,2.8s GMPE Median,2.8s Sim Median,2.8s Sim Std Dev,2.8s Result,3s Min Criterion,3s Max Criterion,3s GMPE Median,3s Sim Median,3s Sim Std Dev,3s Result
"M6.6, Reverse, Dip=45, Ztor=3",20.0,FAIL,bbp_partB_m6p6_reverse_20km.png,0.08643574,0.17990467,0.12470041,0.08088499,0.39362922,FAIL,0.07668708,0.15961412,0.11063607,0.0690705,0.38841322,FAIL,0.06875057,0.1430953,0.0991861,0.057967,0.39721835,FAIL,0.06217707,0.12941343,0.08970255,0.052022997,0.42786106,FAIL,0.05195168,0.10813061,0.07495043,0.041286,0.42094803,FAIL,0.04397393,0.09152598,0.06344097,0.032725498,0.40295562,FAIL,0.035414528,0.073710695,0.051092364,0.024975998,0.4056928,FAIL,0.031206142,0.064951494,0.04502095,0.022562493,0.4301192,FAIL,0.027802417,0.05786709,0.04011041,0.0210435,0.46542755,FAIL,0.025000121,0.052034475,0.03606755,0.0189805,0.46837994,FAIL,0.02265806,0.047159784,0.03268867,0.017143,0.44590703,FAIL,0.020675305,0.04303294,0.029828161,0.015289988,0.41706195,FAIL
"M6.6, Reverse, Dip=45, Ztor=3",50.0,FAIL,bbp_partB_m6p6_reverse_50km.png,0.034799557,0.07243072,0.05020515,0.030998496,0.4318174,FAIL,0.031033332,0.06459181,0.044771634,0.0254135,0.42973772,FAIL,0.027952103,0.058178637,0.04032636,0.023072997,0.43524855,FAIL,0.025388539,0.05284292,0.03662792,0.021334,0.44792354,FAIL,0.021377109,0.044493653,0.03084065,0.0165495,0.47453305,FAIL,0.018115597,0.03770524,0.02613528,0.014598499,0.44004562,FAIL,0.014611619,0.03041217,0.02108011,0.012001496,0.44269904,FAIL,0.012865493,0.02677784,0.018560983,0.010083499,0.4376571,FAIL,0.011454264,0.023840548,0.01652501,0.009041048,0.46492487,FAIL,0.01029317,0.021423884,0.014849905,0.00853005,0.4842475,FAIL,0.009323366,0.019405365,0.013450774,0.00780645,0.4718443,FAIL,0.008502814,0.017697494,0.012266967,0.0074145477,0.49399194,FAIL
"M6.6, Reverse, Dip=45, Ztor=3",100.0,FAIL,bbp_partB_m6p6_reverse_100km.png,0.016618442,0.034589108,0.023975343,0.021970998,0.33190122,PASS,0.014933362,0.031081837,0.021544287,0.019681497,0.33995754,PASS,0.013544653,0.02819142,0.019540804,0.0170835,0.34483746,PASS,0.012381495,0.02577046,0.017862722,0.014867,0.36128628,PASS,0.010545277,0.021948613,0.015213619,0.011133,0.36210847,PASS,0.008969164,0.018668141,0.01293977,0.0084261,0.36750636,FAIL,0.0072688,0.015129055,0.010486661,0.0062965,0.36697397,FAIL,0.006398928,0.01331853,0.0092317015,0.00573545,0.36983228,FAIL,0.0056960215,0.011855522,0.008217622,0.00490755,0.38418746,FAIL,0.0051178006,0.010652032,0.0073834257,0.004422349,0.40209898,FAIL,0.0046349172,0.009646973,0.0066867718,0.00418015,0.4114406,FAIL,0.0042264075,0.008796714,0.0060974173,0.00386265,0.43545556,FAIL
