Min Mag,Mean,Standard Deviation,COV
6.0,0.9996918,0.4145567,0.4146845
6.5,0.9996945,0.35420224,0.35431045
7.0,0.99940276,0.3373752,0.3375768
7.5,0.9979131,0.47740614,0.4784045
