Scenario,Distance (km),Overall Result,Plot File Name,1s Min Criterion,1s Max Criterion,1s GMPE Median,1s Sim Median,1s Sim Std Dev,1s Result,1.1s Min Criterion,1.1s Max Criterion,1.1s GMPE Median,1.1s Sim Median,1.1s Sim Std Dev,1.1s Result,1.2s Min Criterion,1.2s Max Criterion,1.2s GMPE Median,1.2s Sim Median,1.2s Sim Std Dev,1.2s Result,1.3s Min Criterion,1.3s Max Criterion,1.3s GMPE Median,1.3s Sim Median,1.3s Sim Std Dev,1.3s Result,1.5s Min Criterion,1.5s Max Criterion,1.5s GMPE Median,1.5s Sim Median,1.5s Sim Std Dev,1.5s Result,1.7s Min Criterion,1.7s Max Criterion,1.7s GMPE Median,1.7s Sim Median,1.7s Sim Std Dev,1.7s Result,2s Min Criterion,2s Max Criterion,2s GMPE Median,2s Sim Median,2s Sim Std Dev,2s Result,2.2s Min Criterion,2.2s Max Criterion,2.2s GMPE Median,2.2s Sim Median,2.2s Sim Std Dev,2.2s Result,2.4s Min Criterion,2.4s Max Criterion,2.4s GMPE Median,2.4s Sim Median,2.4s Sim Std Dev,2.4s Result,2.6s Min Criterion,2.6s Max Criterion,2.6s GMPE Median,2.6s Sim Median,2.6s Sim Std Dev,2.6s Result,2.8s Min Criterion,2.8s Max Criterion,2.8s GMPE Median,2.8s Sim Median,2.8s Sim Std Dev,2.8s Result,3s Min Criterion,3s Max Criterion,3s GMPE Median,3s Sim Median,3s Sim Std Dev,3s Result
"M6.6, Reverse, Dip=45, Ztor=3",20.0,FAIL,bbp_partB_m6p6_reverse_20km.png,0.08643574,0.17990467,0.12470041,0.20538,0.36534226,FAIL,0.07668708,0.15961412,0.11063607,0.17854,0.3666601,FAIL,0.06875057,0.1430953,0.0991861,0.14933,0.39579058,FAIL,0.06217707,0.12941343,0.08970255,0.12748,0.4253839,PASS,0.05195168,0.10813061,0.07495043,0.10112,0.4312258,PASS,0.04397393,0.09152598,0.06344097,0.077606,0.4191643,PASS,0.035414528,0.073710695,0.051092364,0.054865,0.44112843,PASS,0.031206142,0.064951494,0.04502095,0.047905,0.48149276,PASS,0.027802417,0.05786709,0.04011041,0.043036,0.5235263,PASS,0.025000121,0.052034475,0.03606755,0.038442,0.531793,PASS,0.02265806,0.047159784,0.03268867,0.033974,0.5069812,PASS,0.020675305,0.04303294,0.029828161,0.02982,0.47855312,PASS
"M6.6, Reverse, Dip=45, Ztor=3",50.0,FAIL,bbp_partB_m6p6_reverse_50km.png,0.034799557,0.07243072,0.05020515,0.075753,0.4371748,FAIL,0.031033332,0.06459181,0.044771634,0.06348,0.4423931,PASS,0.027952103,0.058178637,0.04032636,0.05445,0.4480233,PASS,0.025388539,0.05284292,0.03662792,0.048694,0.45927295,PASS,0.021377109,0.044493653,0.03084065,0.037788,0.47025484,PASS,0.018115597,0.03770524,0.02613528,0.031416,0.45436782,PASS,0.014611619,0.03041217,0.02108011,0.02478,0.4910567,PASS,0.012865493,0.02677784,0.018560983,0.020715,0.50429505,PASS,0.011454264,0.023840548,0.01652501,0.017756,0.5259821,PASS,0.01029317,0.021423884,0.014849905,0.016529,0.5383131,PASS,0.009323366,0.019405365,0.013450774,0.014682,0.5071369,PASS,0.008502814,0.017697494,0.012266967,0.013498,0.51999795,PASS
"M6.6, Reverse, Dip=45, Ztor=3",100.0,FAIL,bbp_partB_m6p6_reverse_100km.png,0.016618442,0.034589108,0.023975343,0.057408,0.38010377,FAIL,0.014933362,0.031081837,0.021544287,0.048231,0.37899622,FAIL,0.013544653,0.02819142,0.019540804,0.041126,0.39387223,FAIL,0.012381495,0.02577046,0.017862722,0.034496,0.3962885,FAIL,0.010545277,0.021948613,0.015213619,0.025969,0.4232467,FAIL,0.008969164,0.018668141,0.01293977,0.019406,0.41302562,FAIL,0.0072688,0.015129055,0.010486661,0.013751,0.41533354,PASS,0.006398928,0.01331853,0.0092317015,0.011758,0.42935035,PASS,0.0056960215,0.011855522,0.008217622,0.010063,0.4312517,PASS,0.0051178006,0.010652032,0.0073834257,0.0087071,0.43669426,PASS,0.0046349172,0.009646973,0.0066867718,0.0077449,0.44007233,PASS,0.0042264075,0.008796714,0.0060974173,0.0070202,0.46027222,PASS
