Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.86415285,0.50505114,0.88222396,0.5343519,0.33238843
20.00,0.60354006,0.25507668,0.643103,0.28553194,0.110482074
30.00,0.36848262,0.12882677,0.41583687,0.15257452,0.036722966
40.00,0.20494545,0.06506411,0.2456601,0.081528485,0.012206289
50.00,0.10008783,0.032860704,0.13180196,0.043564897,0.004057229
60.00,0.02661213,0.016596336,0.045197103,0.023278985,0.001348576
70.00,0.008212898,0.008381999,0.015924547,0.01243917,4.4825108E-4
80.00,0.0,0.0042333384,0.0040479163,0.0066468935,1.4899348E-4
90.00,0.0,0.0021380524,0.0010841701,0.00355178,4.952371E-5
100.00,0.0,0.0010798259,5.7306397E-4,0.0018979004,1.6461108E-5
110.00,0.0,5.453673E-4,1.3772455E-4,0.0010141466,5.4714824E-6
120.00,0.0,2.754384E-4,0.0,5.4191117E-4,1.8186574E-6
