Min Mag,Mean,Standard Deviation,COV
6.0,0.9997725,0.4143415,0.4144358
6.5,0.999764,0.3583914,0.358476
7.0,0.9995568,0.3438352,0.34398767
7.5,0.9984727,0.49103916,0.49179026
