Min Mag,Mean,Standard Deviation,COV
6.0,0.9995827,0.46939567,0.46959162
6.5,0.9995831,0.36980265,0.36995688
7.0,0.99943954,0.33853367,0.3387235
7.5,0.99874747,0.42602202,0.4265563
