Min Mag,Mean,Standard Deviation,COV
6.0,0.9996144,0.32975864,0.32988587
6.5,0.99958575,0.31248066,0.31261015
7.0,0.99943995,0.30537507,0.3055462
7.5,0.9986116,0.41758916,0.41816974
