Min Mag,Mean,Standard Deviation,COV
6.0,0.7521452,0.583219,0.7754075
6.5,0.5945282,0.30130234,0.50679237
7.0,0.5366323,0.28417844,0.52955896
7.5,0.6380495,0.30224064,0.47369468
