Magnitude,Mean,Standard Deviation
10.0,1.8189728,0.87650925
30.0,1.7146829,0.42104113
50.0,1.8079942,0.34214386
70.0,1.8859982,0.31265822
90.0,1.9447651,0.2992443
110.0,1.9864362,0.30306837
130.0,2.021689,0.3180228
150.0,2.028522,0.34077495
170.0,2.0403583,0.32083708
190.0,2.0447948,0.3077458
210.0,2.091299,0.32145151
