Min Mag,Mean,Standard Deviation,COV
6.0,0.9583982,1.2533411,1.3077456
6.5,0.92856395,1.0621046,1.1438141
7.0,0.8913797,0.9726498,1.0911734
7.5,0.8811232,0.6227286,0.7067441
