Min Mag,Mean,Standard Deviation,COV
6.0,0.99794126,0.83268666,0.83440447
6.5,0.99803984,0.6335045,0.63474876
7.0,0.99766666,0.546006,0.54728305
7.5,0.99371547,0.54279435,0.54622716
