Min Mag,Mean,Standard Deviation,COV
6.0,0.9980095,0.48182818,0.48278916
6.5,0.9975349,0.39917058,0.40015703
7.0,0.99712294,0.40665883,0.4078322
7.5,0.99343985,0.5141508,0.51754594
