Min Mag,Mean,Standard Deviation,COV
6.0,0.9819331,0.42272618,0.43050405
6.5,0.845542,0.24820353,0.2935437
7.0,0.71815914,0.22209617,0.30925757
7.5,0.6659743,0.24702089,0.37091652
