Min Mag,Mean,Standard Deviation,COV
6.0,0.99969363,0.41404906,0.41417593
6.5,0.99967897,0.3538158,0.35392943
7.0,0.99934673,0.34002596,0.34024823
7.5,0.99775535,0.49308223,0.49419153
