Min Mag,Mean,Standard Deviation,COV
6.0,0.9995875,0.7792755,0.77959704
6.5,0.9994744,0.6039378,0.60425544
7.0,0.99901193,0.50229305,0.50278986
7.5,0.99795365,0.5043252,0.50535935
