Min Mag,Mean,Standard Deviation,COV
6.0,0.9959171,0.4341308,0.43591058
6.5,0.8599003,0.2528828,0.29408386
7.0,0.76563984,0.21555783,0.28153947
7.5,0.6925736,0.23369479,0.33742952
