Min Mag,Mean,Standard Deviation,COV
6.0,0.99963,0.77415955,0.77444607
6.5,0.99953884,0.60372967,0.60400826
7.0,0.9992616,0.51073104,0.51110846
7.5,0.99829763,0.53204006,0.5329473
