Min Mag,Mean,Standard Deviation,COV
6.0,0.99972767,0.41347072,0.41358334
6.5,0.99973184,0.35663974,0.35673544
7.0,0.99944925,0.34279293,0.34298182
7.5,0.9977705,0.526259,0.52743495
