Min Mag,Mean,Standard Deviation,COV
6.0,0.9996431,0.3241377,0.32425344
6.5,0.9995768,0.3098676,0.30999878
7.0,0.9992664,0.32271284,0.32294977
7.5,0.9974941,0.51834506,0.51964724
