Magnitude,Mean,Standard Deviation,0.0 fractile,0.025 fractile,0.16 fractile,0.5 fractile,0.84 fractile,0.975 fractile,1.0 fractile
5.05,2.8046773214041676,0.18976329511459267,1.3484542497935579,2.1704054951345304,2.8030874988260703,2.830784484694143,2.8811457546218446,2.893098194153863,8.442723407240972
5.15,3.6129321233263756,0.7166285443562397,1.8315088966594124,2.701623480201462,2.807994512968252,4.060585158864663,4.316735347675659,4.337430801523875,12.630332897833854
5.25,4.78178381299875,0.7427635510529995,2.077122525152232,3.988375052208249,4.20977337406136,4.321257089960261,5.6990891237617145,5.785068690907455,14.405696781575468
5.35,6.531243453843805,0.9815179591916422,3.2794415678452626,5.0399597259999,5.615083191812035,6.77420612625181,7.202727601591638,8.641525647233948,18.250303430893837
5.45,8.943043095976527,1.3120022453705038,4.0374419435535005,6.85922270568323,7.709565912366664,8.640229838774525,10.08188368086612,11.524694588560877,24.725165259030327
5.55,12.077697682263288,1.7594566825930955,5.551408279801913,9.113178049607635,10.087082987020688,11.572682512203325,14.02981777792636,15.836456945598979,36.46064503016154
5.65,16.247454524532852,2.3707390104362207,7.06230334845861,12.246184670117069,14.040048876329555,15.846852526974585,18.57836443534962,21.266633074142874,56.12261937213097
5.75,21.769993909449205,3.165669473958486,9.693173059087671,16.34496818063077,18.650329497909926,21.517160702676904,24.55934811601967,28.58365325363448,53.16305683727271
5.85,29.09622843835565,4.180344097498007,13.811947710657087,21.74519503923259,25.23721027743371,28.805919478109963,33.127355139516986,37.88352390083594,68.83628443349235
5.95,38.71392165636704,5.518095911148911,19.12608682175787,29.098942833853705,33.426643833483695,38.28852418513419,43.95333866846372,50.37428863861966,93.34094803428972
6.05,51.335017399437184,7.222823754890342,25.49662812195446,38.777202691158,44.45396241398584,50.610891208907596,58.34814188540157,66.27127143420526,127.76481927414915
6.15,67.94407287201054,9.533491863587766,33.82132398304558,51.25705330542666,58.898087844659685,67.33979664140423,77.17848323843087,87.86763010919702,179.84217574253327
6.25,89.4618938108962,12.44585879961626,49.04026667079111,67.93747370238484,77.32753733142607,88.44333931829215,101.54280789361569,116.13414960520004,170.569554037658
6.35,116.63529619527583,16.12479149407356,57.96324461764988,88.98170825360724,100.9825067508356,115.22921072357175,132.5543976192774,151.05028980983667,231.5111718756896
6.45,150.7958591125279,21.55187607110375,72.6957549929139,114.20500501912008,130.02636604424532,148.7739311695792,171.92479874815493,197.49241612416355,336.93531841800336
6.55,195.09132692318715,29.535700472846308,83.0797338809091,147.05607937472786,166.15647680163497,191.56555765360852,225.0631183091378,260.6616187698531,351.3288325654994
6.65,253.79781062788294,40.84872868664141,122.44438253658568,187.47576928517847,213.16907267693898,248.89864016548233,296.35413380162015,343.0007460198307,454.8113347642219
6.75,327.14306635037116,51.972009584234065,168.13112489149447,238.83290177299205,276.4621522918334,322.4056821577848,379.23033306681276,439.89255857805387,598.0403135654554
6.85,411.49909200417864,62.876664051027355,187.97783313882354,312.9776823128509,349.90465161303604,404.86276388985624,471.2604082837052,557.1414367472655,818.001957568396
6.95,516.2472001616655,81.66228956954274,271.23646324618517,384.3662022696022,437.71757960332576,505.8751219404778,595.4523803434079,703.7970549709371,936.7887614511591
7.05,654.2833890184601,99.53322766271944,323.3730171641873,468.61188777230285,563.88695060264,645.7981702255506,749.0912734331438,878.5134235632349,1157.755118473619
7.15,817.693344801606,136.75775823314174,448.4617041949371,608.7723477570021,678.1209493220651,803.2394577228856,958.4375227598308,1112.5802138553354,1564.9923956388955
7.25,1060.5642831219552,160.15057769949854,514.6163142719353,770.1034855808858,918.248333069976,1036.3636309032058,1215.593657830452,1426.161221589133,1896.340950558407
7.35,1327.369075770811,214.3368939694354,628.8590154021964,980.8527923885879,1121.6402743010417,1292.7401339879916,1547.25559687458,1805.4548545668213,2448.028206312591
7.45,1758.701687689766,302.7481168893551,836.8342196746108,1250.221756426043,1460.2221878916362,1723.194640730838,2081.079284395884,2388.2143376067365,3089.132907747411
7.55,2394.843214438176,377.21063551478437,1096.432003578015,1769.9613637874218,2016.5129613130541,2345.443385446081,2849.0052133781683,3156.8583737885588,4579.433630874978
7.65,3133.921556568565,538.2693375163616,1298.3723344140628,2318.860717756761,2568.730389806075,3093.096281836858,3723.1531170865737,4273.740248740229,4975.7654194219385
7.75,4420.12051625539,644.7305882702265,2476.790196809702,3265.111022447901,3726.289381330981,4466.446987805635,5000.619527181745,5816.821740554305,6457.6436505664715
7.85,6200.26017756578,766.222011146822,2134.1554854418505,4685.25480583276,5358.181477479975,6255.37328095662,6916.379981397935,7471.238829886939,8306.000698731019
7.95,7119.6958920867955,991.6174216912167,4614.185667630954,4928.8606301556965,5896.320391656029,7298.380708981461,8082.327977962973,9056.4456966362,9244.030602897536
8.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
