
X-Axis: Log10 Interevent Time (years)
Y-Axis: Probability Density (1/yr)
Number of Data Sets: 5


DATASET #1

     Name: Simulated
   Points: 58
     Info: 

Data[x,y]:
-3.95	  4.782849
-3.85	  4.8846235
-3.75	  4.52666
-3.65	  4.2805405
-3.55	  3.264148
-3.45	  3.4570732
-3.35	  2.2311664
-3.25	  1.840443
-3.15	  1.5702059
-3.05	  1.7203571
-2.95	  1.4006914
-2.85	  0.9769247
-2.75	  0.8191099
-2.65	  0.9417189
-2.55	  0.9520432
-2.45	  0.7346281
-2.35	  0.6779313
-2.25	  0.57258224
-2.15	  0.41150224
-2.05	  0.50320446
-1.95	  0.40654212
-1.85	  0.35549206
-1.75	  0.3448884
-1.65	  0.32018444
-1.55	  0.29649344
-1.45	  0.30681524
-1.35	  0.26001668
-1.25	  0.26993164
-1.15	  0.25773033
-1.05	  0.26020402
-0.95	  0.22991836
-0.85	  0.22143628
-0.75	  0.22223745
-0.65	  0.21625291
-0.55	  0.19013663
-0.45	  0.19791745
-0.35	  0.18364215
-0.25	  0.18138587
-0.15	  0.16990711
-0.05	  0.15810081
0.05	  0.15212876
0.15	  0.14480196
0.25	  0.13299759
0.35	  0.11987226
0.45	  0.107349664
0.55	  0.09422685
0.65	  0.076365955
0.75	  0.06271139
0.85	  0.046564724
0.95	  0.03347815
1.05	  0.021597978
1.15	  0.012504636
1.25	  0.006529168
1.35	  0.0027412581
1.45	  9.656438E-4
1.55	  2.5171816E-4
1.65	  4.548147E-5
1.75	  5.4531642E-6



DATASET #2

Name: Mean=5.12
Num Points: 2
Info: 

X, Y Data:
0.7089125	  1.0E-6
0.7089125	  10.0



DATASET #3

     Name: Poisson
   Points: 58
     Info: 

Data[x,y]:
-3.95	  0.19546972
-3.85	  0.19546857
-3.75	  0.19546714
-3.65	  0.19546534
-3.55	  0.19546306
-3.45	  0.1954602
-3.35	  0.1954566
-3.25	  0.19545206
-3.15	  0.19544636
-3.05	  0.19543916
-2.95	  0.19543011
-2.85	  0.19541872
-2.75	  0.19540438
-2.65	  0.19538632
-2.55	  0.1953636
-2.45	  0.19533499
-2.35	  0.19529898
-2.25	  0.19525366
-2.15	  0.19519661
-2.05	  0.19512482
-1.95	  0.19503449
-1.85	  0.19492082
-1.75	  0.19477782
-1.65	  0.19459793
-1.55	  0.19437172
-1.45	  0.1940873
-1.35	  0.19372985
-1.25	  0.1932808
-1.15	  0.19271699
-1.05	  0.19200957
-0.95	  0.19112273
-0.85	  0.19001219
-0.75	  0.18862341
-0.65	  0.18688974
-0.55	  0.18473019
-0.45	  0.1820475
-0.35	  0.17872648
-0.25	  0.174633
-0.15	  0.16961487
-0.05	  0.16350533
0.05	  0.15613095
0.15	  0.14732587
0.25	  0.13695483
0.35	  0.12494648
0.45	  0.11133749
0.55	  0.09632373
0.65	  0.08030849
0.75	  0.063928865
0.85	  0.048033282
0.95	  0.033583153
1.05	  0.021470243
1.15	  0.012285423
1.25	  0.006130026
1.35	  0.0025842837
1.45	  8.8601455E-4
1.55	  2.3585078E-4
1.65	  4.6048142E-5
1.75	  6.1410165E-6



DATASET #4

Name: Power-Law Fit
Num Points: 32
Info: 

X, Y Data:
-3.95	3.9540658
-3.85	3.5782535
-3.75	3.2381601
-3.65	2.9303908
-3.55	2.6518734
-3.45	2.3998272
-3.35	2.171737
-3.25	1.9653252
-3.15	1.7785319
-3.05	1.6094922
-2.95	1.4565189
-2.85	1.3180847
-2.75	1.192808
-2.65	1.0794382
-2.55	0.9768435
-2.45	0.8839999
-2.35	0.7999806
-2.25	0.7239468
-2.15	0.6551396
-2.05	0.5928722
-1.95	0.536523
-1.85	0.4855294
-1.75	0.4393825
-1.65	0.3976216
-1.55	0.35982987
-1.45	0.32563
-1.35	0.29468066
-1.25	0.26667288
-1.15	0.24132709
-1.05	0.21839029
-0.95	0.19763349
-0.9389769	0.19546972



DATASET #5

Name: 
Num Points: 28
Info: 

X, Y Data:
-0.9389769	0.19546972
-0.85	0.1788495
-0.75	0.16185084
-0.65	0.14646782
-0.55	0.13254686
-0.45	0.119949006
-0.35	0.10854851
-0.25	0.09823157
-0.15	0.0888952
-0.05	0.0804462
0.05	0.07280023
0.15	0.06588097
0.25	0.059619345
0.35	0.053952854
0.45	0.04882493
0.55	0.04418439
0.65	0.039984904
0.75	0.03618456
0.85	0.032745417
0.95	0.029633144
1.05	0.026816677
1.15	0.024267899
1.25	0.021961369
1.35	0.01987406
1.45	0.01798514
1.55	0.016275752
1.65	0.014728831
1.75	0.013328937


