Magnitude,Mean,Standard Deviation,0.0 fractile,0.025 fractile,0.16 fractile,0.5 fractile,0.84 fractile,0.975 fractile,1.0 fractile
6.05,21.176763678981533,2.6913700484332406,9.177606384462454,16.33457527678256,18.433746721354584,21.05862862241996,23.8752538775636,26.66418043058614,34.42053059447037
6.15,28.72691975958032,3.5891121191923765,10.579219196902587,22.42256638599692,25.25917117421697,28.575490274721382,32.30378778667668,36.009924153721926,44.65467738112476
6.25,38.810343869744244,4.7917444351031,23.813545587958682,30.161110813048857,33.89839520914749,38.591310080252825,43.530377162998825,48.59300573329895,60.406185129961266
6.35,52.023281205087564,6.393609344701335,28.807462747978192,40.64145057189291,45.63650450114375,51.85208369313603,58.62346952014634,65.21538081443299,102.36137151217017
6.45,69.65771050330095,8.548206769522634,40.680948223272004,54.475111600362105,61.11388752706746,69.13870821225522,78.50377477368373,87.18250022731534,132.59219888922019
6.55,92.3407301869329,11.151259455553367,53.878317923860656,72.01696928798071,81.32335418836014,91.59238587734204,103.66921599336492,115.76779874190275,140.85538720479758
6.65,121.0447643209068,14.762770382847458,80.00972035271171,94.91214718889029,106.38183661353719,120.08257098324441,135.96635975232465,152.03395590655407,211.79444373771554
6.75,157.93815798783993,19.84051501860978,96.60921118712682,123.12735579833421,138.1295112874402,156.61278123234075,177.94839420687944,199.17106370595326,274.3876408449765
6.85,207.55535943687457,26.32362629791842,130.47419756262062,162.05468887558348,181.43787915764463,205.73923592983886,233.34221332950423,266.23121093353285,313.89887085232834
6.95,268.4453699561957,34.94391712983912,160.45631026534207,206.8600490209799,234.32992229375614,265.9128143723796,302.83185879069066,344.9298022026818,498.4741919995083
7.05,348.28744906972884,44.578937719412885,216.68831803866414,270.25603423923604,305.6912585694928,344.7836192495944,392.20771094151587,444.8593217088371,539.7943955005735
7.15,448.1111961265549,57.17379077649645,275.5252790440311,348.8236672399188,391.0627920232733,444.11951627263306,505.90378823028686,567.9365338385915,749.6499874620029
7.25,579.61627886953,77.38097773479069,360.8581987223266,441.5607318824581,503.92939598500243,574.7649276267571,654.3959507730608,749.9848234917213,900.1282198967976
7.35,714.3740083242949,98.18717572842343,450.112792128245,567.386263122974,626.9077818978112,691.7950075806406,810.8565950548417,954.1521207108615,1137.189002428094
7.45,943.1820376638357,129.02837247759123,569.9445048768971,702.9330826155698,817.2752809699303,940.015815354491,1071.5657834168521,1208.8491978857935,1499.359877680231
7.55,1214.9241193592625,160.43400440441027,759.7650292782242,961.6762522908798,1058.886340785067,1197.4185730910058,1380.8210605374095,1570.7401382492449,1950.8913269641123
7.65,1588.594718370539,224.34418440597534,1042.1404049541086,1213.7959176690101,1367.048367458132,1574.2626803885294,1817.4673308734193,2060.434884610684,2500.5904668383578
7.75,2111.352135711215,271.4897947646412,1374.3024526279917,1628.5865501001786,1848.445661286813,2084.6718511655777,2390.7367508131924,2684.4323362395685,3266.7547471400944
7.85,2792.905669380686,374.5014743175279,1932.642640668457,2152.0449980766266,2404.1772549809693,2764.6305305528067,3177.64531968039,3573.4763839158727,4086.655123702035
7.95,3833.2214483086577,498.30858333292906,2499.347564335908,2915.045730856588,3318.0291183365107,3829.4469745434685,4361.642182144438,4818.133667738641,5458.226102699569
8.05,5476.485957582896,710.3562839679929,3789.5413239992236,4194.549134042465,4735.662367685348,5440.95704839799,6221.389235390898,6844.610481683961,7336.160101659555
8.15,6951.730979709911,570.0164117287102,5495.175016054353,6013.7857378035515,6380.183659837807,6897.756034359524,7497.9399812942265,8290.676667644666,9204.79332766006
8.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
