Magnitude,Mean,Standard Deviation,0.0 fractile,0.025 fractile,0.16 fractile,0.5 fractile,0.84 fractile,0.975 fractile,1.0 fractile
6.05,21.013586515837215,2.7506640048458086,6.933413739649631,15.846647214379749,18.26016040513388,21.046672885736314,23.863491231179182,26.656702902585682,34.42053059447037
6.15,28.50824457997453,3.6668690036201985,8.274456004722595,21.750509104893634,25.01129317745776,28.231878082032324,32.27870166485699,35.98436831739156,51.66397899740413
6.25,38.51077374780247,4.895313767176235,16.697173928124162,29.48352326452581,33.68060520066455,38.202822247800896,43.48851260933503,48.469335784693655,60.43794776934139
6.35,51.63496312215437,6.545335838451902,23.181831389221923,39.65593532816237,44.963483553726476,51.3412264628513,58.31730828313558,64.83770764789075,102.36137151217017
6.45,69.08821717898032,8.810194938751662,33.819507017958095,52.833652517991744,60.366470859507785,68.75578830897109,77.91952763496434,87.15190273501746,132.59219888922019
6.55,91.5860886962497,11.555312368224739,49.28273116970664,70.32620268446472,80.04014542721663,91.13316186428477,103.11447052372532,115.55913766375994,142.669141569082
6.65,120.29869669917126,15.078667775700861,68.32909346714945,93.3145698890825,105.27644228025343,119.3719019851143,135.39819654214043,151.7826305634733,211.79444373771554
6.75,156.60123912233564,20.281574532918,76.91987764822396,120.90466797321534,136.27647091549866,155.25896723055303,177.11563724322878,198.9357052491678,274.3876408449765
6.85,205.38488285116296,27.425660677881837,83.11714263481181,157.56220532751388,178.26866045316464,203.67040597548925,232.07640535671555,265.698951263129,322.43841507724693
6.95,265.0505045142153,36.32979992572954,152.76506065681127,200.52576265459692,229.65681164798892,262.3022268533714,301.0629764207697,344.04433013629165,498.4741919995083
7.05,345.9267815414924,46.39371701910477,196.51577557564744,264.68908763070357,300.84835101209404,342.1019675016432,391.7849881615501,445.7252624188525,561.4846670561202
7.15,445.295790642865,60.33316562002238,246.23794467884986,339.79755243773496,385.81514589894044,441.16348833299446,506.27275063418995,574.0794892373768,749.6499874620029
7.25,573.4684568579836,83.0348571040438,318.7617196153848,423.3788336674366,491.2538793195158,569.7095256526654,653.5006614021639,752.6763158782103,940.0221614814332
7.35,714.509023779564,103.3044874062426,374.1618776380497,553.8049688934439,622.6822314884968,693.6854671978601,816.2014271052851,960.7134217909488,1186.3630531147835
7.45,939.504019893784,140.8725269928699,516.3326127188329,687.0239189265599,800.7554004983193,936.3046310030052,1076.1245289617823,1241.2708802308289,1512.4143418052804
7.55,1204.4692127989558,167.1025444417572,708.5564100307477,950.7875895381595,1037.5789452131692,1182.4014314021501,1372.6029259744373,1577.8151823001558,2001.222864604056
7.65,1563.5922716756838,248.75343655598152,968.9248178672285,1144.4682938438405,1315.8738001755858,1548.115052290529,1814.252806205823,2081.7376526226317,2720.628954643109
7.75,2101.8738982293526,302.90683128463115,1165.883641588653,1558.2762838162457,1810.1586064716319,2081.822015437984,2401.877422186945,2739.2928981576815,3508.229159679447
7.85,2790.1409483183443,390.42742563373207,1717.1050912856374,2098.729738785564,2399.362891568503,2758.0770077246466,3184.9736829934127,3597.0463425831235,4435.4578427283195
7.95,3788.4348502460593,532.5168611086025,2028.018292601288,2748.7701779273702,3249.028140446025,3786.4493170861188,4345.3466393289,4851.1840635951085,5458.226102699569
8.05,5420.948563243967,739.6299058859505,3298.1624774939046,4049.5288697273904,4687.892840260066,5386.937118745213,6178.631447890259,6818.20367091055,7336.160101659555
8.15,6892.417671262351,634.1959615444489,4684.424739819394,5496.715067906034,6256.8421409299,6878.361935233273,7494.118417298516,8242.62317431638,9204.79332766006
8.25,7112.932796606321,0.0,7112.932796606321,7112.932796606321,7112.932796606321,7112.932796606321,7112.932796606321,7112.932796606321,7112.932796606321
8.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
