Min Mag,Mean,Standard Deviation,COV
6.0,0.99958265,0.39633158,0.39649704
6.5,0.9995545,0.34233132,0.34248388
7.0,0.99929255,0.3392196,0.33945975
7.5,0.9967809,0.5741305,0.57598466
