Min Mag,Mean,Standard Deviation,COV
6.0,0.9995155,0.74723524,0.74759746
6.5,0.99933684,0.58429027,0.584678
7.0,0.9990525,0.485918,0.48637882
7.5,0.997335,0.55291384,0.5543913
