Min Mag,Mean,Standard Deviation,COV
6.0,0.9983386,0.5217733,0.52264166
6.5,0.99798846,0.42072302,0.42157105
7.0,0.99766237,0.41442803,0.41539907
7.5,0.9932573,0.47328675,0.47649968
