Min Mag,Mean,Standard Deviation,COV
6.0,0.98413634,0.52979517,0.53833514
6.5,0.8354272,0.26547754,0.3177746
7.0,0.7398932,0.22365052,0.30227408
7.5,0.6593591,0.26527387,0.4023208
