Min Mag,Mean,Standard Deviation,COV
6.0,0.99334544,0.36659148,0.36904734
6.5,0.9939182,0.3603806,0.36258578
7.0,0.9939135,0.37587604,0.37817782
7.5,0.9908911,0.4517905,0.45594367
