Min Mag,Mean,Standard Deviation,COV
6.0,0.9981898,0.9216687,0.92334014
6.5,0.99828964,0.6606739,0.6618058
7.0,0.9979151,0.56625396,0.567437
7.5,0.99269706,0.51994747,0.52377254
