Min Mag,Mean,Standard Deviation,COV
6.0,0.9996895,0.80980587,0.81005734
6.5,0.99963176,0.6108388,0.61106384
7.0,0.99948305,0.5084372,0.5087002
7.5,0.9985265,0.5028036,0.5035456
