Min Mag,Mean,Standard Deviation,COV
6.0,0.9997968,0.43501332,0.43510175
6.5,0.9998023,0.3609435,0.3610149
7.0,0.9996665,0.33983326,0.33994663
7.5,0.99820036,0.49467152,0.4955634
