Min Mag,Mean,Standard Deviation,COV
6.0,0.9917167,0.30342382,0.30595815
6.5,0.9144651,0.19752438,0.21599992
7.0,0.84375924,0.17880088,0.21190985
7.5,0.69542193,0.24352513,0.35018328
