Sect Index,Sect Name,RSQSim,UCERF3
0,"Airport Lake, Subsection 0",7.298050018434303,6.984713285643797
1,"Airport Lake, Subsection 1",7.315444750312417,6.976343248590321
2,"Airport Lake, Subsection 2",7.299124392554202,6.976558419572255
3,"Airport Lake, Subsection 3",7.310009892208892,6.982901215549751
4,"Airport Lake, Subsection 4",7.29960064910131,7.005265939056322
5,"Airport Lake, Subsection 5",7.2977151012623125,7.08147142822321
6,"Almanor 2011 CFM, Subsection 0",7.134187560295552,6.778199409017018
7,"Almanor 2011 CFM, Subsection 1",7.131709708224181,6.769017501636649
8,"Almanor 2011 CFM, Subsection 2",7.132644790625433,6.76178891285183
9,"Almanor 2011 CFM, Subsection 3",7.133959055049115,6.72242607251981
10,"Almanor 2011 CFM, Subsection 4",7.133160790956433,6.713362265071925
11,"Almanor 2011 CFM, Subsection 5",7.126742073460307,6.715508566981724
12,"Almanor 2011 CFM, Subsection 6",7.139312246388357,6.542991189066157
13,"Anacapa-Dume alt 1, Subsection 0",7.372594169080667,7.664783875728094
14,"Anacapa-Dume alt 1, Subsection 1",7.3673321883202565,7.664472339825109
15,"Anacapa-Dume alt 1, Subsection 2",7.33928570775247,7.665474162812062
16,"Anacapa-Dume alt 1, Subsection 3",7.343558501962528,7.634178563185547
17,"Anacapa-Dume alt 1, Subsection 4",7.3389597428697275,7.642285990982098
18,"Anaheim, Subsection 0",6.535,7.613666906209872
19,"Anaheim, Subsection 1",NaN,7.609500894432368
20,"Anaheim, Subsection 2",7.415,7.609509454070276
21,"Antelope Valley 2011, Subsection 0",7.279389300876385,6.85535649016967
22,"Antelope Valley 2011, Subsection 1",7.2675461003326625,6.851885391528936
23,"Antelope Valley 2011, Subsection 2",7.270926810947514,6.749158681738356
24,"Antelope Valley 2011, Subsection 3",7.271919596025181,6.749158681738356
25,"Antelope Valley 2011, Subsection 4",7.270824430364837,6.851885391528935
26,"Antelope Valley 2011, Subsection 5",7.272894425051714,6.85535649016967
27,"Ash Hill, Subsection 0",7.093939186430431,6.8209195431745036
28,"Ash Hill, Subsection 1",7.148094554722334,6.757089690477432
29,"Ash Hill, Subsection 2",7.092002982925705,6.753821128305235
30,"Ash Hill, Subsection 3",7.092788093864753,6.751762103263827
31,"Ash Hill, Subsection 4",7.15816533863277,6.751762103263828
32,"Ash Hill, Subsection 5",7.155576759705475,6.753821128305236
33,"Ash Hill, Subsection 6",7.581795767938029,6.757089690477434
34,"Ash Hill, Subsection 7",7.354755285662495,6.820919543174505
35,"Baker, Subsection 0",6.871255831966543,7.782831761891968
36,"Baker, Subsection 1",6.871255831966543,7.778916338869573
37,"Baker, Subsection 2",6.871255831966543,7.774982735341211
38,"Baker, Subsection 3",7.04010055214482,7.7711189554219375
39,"Baker, Subsection 4",7.040329145958906,7.768445280738095
40,"Baker, Subsection 5",7.005371914786444,7.766993967700591
41,"Baker, Subsection 6",7.008537496782673,7.765646692618647
42,"Baker, Subsection 7",7.006743959172944,7.764140818941635
43,"Baker, Subsection 8",7.007099398454008,7.762288600454049
44,"Baker, Subsection 9",7.007099398454008,7.760188832112902
45,"Baker, Subsection 10",6.70981654687698,7.75723116951414
46,"Baker, Subsection 11",7.001663275050506,7.757050729208456
47,"Baker, Subsection 12",7.410690947753126,7.757042619157234
48,"Baker, Subsection 13",7.004648218438066,7.75734565563192
49,"Bartlett Springs 2011 CFM, Subsection 0",7.4746252780675535,7.652854294963522
50,"Bartlett Springs 2011 CFM, Subsection 1",7.474623953057126,7.653912706183937
51,"Bartlett Springs 2011 CFM, Subsection 2",7.474807431291168,7.6579120714357325
52,"Bartlett Springs 2011 CFM, Subsection 3",7.4738058232832785,7.662475361553411
53,"Bartlett Springs 2011 CFM, Subsection 4",7.4738235651937215,7.667716578163698
54,"Bartlett Springs 2011 CFM, Subsection 5",7.473609106426024,7.672339430702827
55,"Bartlett Springs 2011 CFM, Subsection 6",7.47446877091872,7.675976580057169
56,"Bartlett Springs 2011 CFM, Subsection 7",7.474664602000243,7.678847187067588
57,"Bartlett Springs 2011 CFM, Subsection 8",7.473469745773805,7.682092492001642
58,"Bartlett Springs 2011 CFM, Subsection 9",7.480306924216355,7.684905746801016
59,"Bartlett Springs 2011 CFM, Subsection 10",7.519186910066306,7.687461522896469
60,"Bartlett Springs 2011 CFM, Subsection 11",NaN,7.689899004698408
61,"Bartlett Springs 2011 CFM, Subsection 12",7.340086413111517,7.6917082358843505
62,"Bartlett Springs 2011 CFM, Subsection 13",7.338540759656744,7.693122628824756
63,"Bartlett Springs 2011 CFM, Subsection 14",7.387423958687983,7.6944484022736
64,"Bartlett Springs 2011 CFM, Subsection 15",7.574710429750085,7.695772639795705
65,"Bartlett Springs 2011 CFM, Subsection 16",7.6340759639495355,7.696600877603451
66,"Bartlett Springs 2011 CFM, Subsection 17",7.57995008825472,7.697426975146462
67,"Bartlett Springs 2011 CFM, Subsection 18",7.578961886989715,7.697931274632457
68,"Bartlett Springs 2011 CFM, Subsection 19",7.795156188356172,7.69820613455237
69,"Bartlett Springs 2011 CFM, Subsection 20",7.578784363924338,7.697715949423456
70,"Bartlett Springs 2011 CFM, Subsection 21",7.744558165193056,7.697880337001577
71,"Bartlett Springs 2011 CFM, Subsection 22",7.800558504946518,7.699605082627926
72,"Battle Creek 2011 CFM, Subsection 0",7.385,7.1734127274744734
73,"Battle Creek 2011 CFM, Subsection 1",7.385,7.1701132526027775
74,"Battle Creek 2011 CFM, Subsection 2",7.385,7.086658279490053
75,"Battle Creek 2011 CFM, Subsection 3",7.385,7.085542932846616
76,"Battle Creek 2011 CFM, Subsection 4",7.382247070197985,7.086658279490053
77,"Battle Creek 2011 CFM, Subsection 5",7.382247070197985,7.1701132526027775
78,"Battle Creek 2011 CFM, Subsection 6",7.015,7.1734127274744734
79,"Bear River fault zone, Subsection 0",NaN,7.189474576495719
80,"Bear River fault zone, Subsection 1",7.195,7.1818086543785675
81,"Bear River fault zone, Subsection 2",7.345165486766973,7.185911107492322
