Magnitude,Mean,Standard Deviation
10.0,2.304456,1.6038527
30.0,1.5735475,1.034248
50.0,1.7521473,1.0347763
70.0,1.9925278,1.127681
90.0,2.2005448,1.1739503
110.0,2.2575102,1.1642202
130.0,2.3509474,1.1630287
150.0,2.3603148,1.0073062
170.0,2.2913947,0.877345
190.0,2.1384401,0.7371508
210.0,1.9791883,0.67527777
