Min Mag,Mean,Standard Deviation,COV
6.0,1.0100671,0.33953106,0.33614704
6.5,0.892236,0.23553404,0.26398176
7.0,0.7821678,0.20341201,0.26006186
7.5,0.6898979,0.24028331,0.34828824
