Min Mag,Mean,Standard Deviation,COV
6.0,0.9913427,0.7668783,0.7735753
6.5,0.99270195,0.6282247,0.6328432
7.0,0.99044013,0.5444843,0.5497398
7.5,0.982226,0.49328765,0.502214
