Magnitude,Mean,Standard Deviation
10.0,2.5354369,1.1582044
30.0,2.4047363,0.5938251
50.0,2.5670273,0.5154912
70.0,2.614862,0.451403
90.0,2.6586695,0.43321973
110.0,2.6982112,0.4144584
130.0,2.704695,0.39560166
150.0,2.7229006,0.34717536
170.0,2.7982936,0.37427965
190.0,2.9048219,0.40502793
210.0,2.8558939,0.27557158
