Min Mag,Mean,Standard Deviation,COV
6.0,0.9991582,0.3197133,0.31998265
6.5,0.9991897,0.28663167,0.28686413
7.0,0.998802,0.29950956,0.2998688
7.5,0.9932074,0.43624455,0.43922806
