Min Mag,Mean,Standard Deviation,COV
6.0,0.99982,0.3205307,0.32058844
6.5,0.9998025,0.30599174,0.30605218
7.0,0.9995403,0.31614366,0.31628907
7.5,0.99773777,0.46624246,0.46729958
