
X-Axis: Magnitude
Y-Axis: Annual Rate
Number of Data Sets: 3


DATASET #1

     Name: ddot1_5 Incremental
   Points: 40
     Info: null

Data[x,y]:
5.05	  2.4493294
5.15	  1.4301772
5.25	  1.4122255
5.35	  0.9837907
5.45	  0.6652339
5.55	  0.47458965
5.65	  0.33410662
5.75	  0.23651981
5.85	  0.16977233
5.95	  0.124306135
6.05	  0.09333195
6.15	  0.072886005
6.25	  0.0603676
6.35	  0.05399244
6.45	  0.04688842
6.55	  0.04106464
6.65	  0.036980182
6.75	  0.034121536
6.85	  0.034334514
6.95	  0.033617485
7.05	  0.02569705
7.15	  0.028830202
7.25	  0.028404245
7.35	  0.024714982
7.45	  0.014678958
7.55	  0.009886939
7.65	  0.008902505
7.75	  0.0058711097
7.85	  0.0048251483
7.95	  6.2237075E-4
8.05	  4.7328576E-6
8.15	  0.0
8.25	  0.0
8.35	  0.0
8.45	  0.0
8.55	  0.0
8.65	  0.0
8.75	  0.0
8.85	  0.0
8.95	  0.0



DATASET #2

     Name: Cumulative
   Points: 40
     Info: null

Data[x,y]:
5.0	  8.940074
5.1	  6.490745
5.2	  5.060568
5.3	  3.6483421
5.4	  2.6645515
5.5	  1.9993175
5.6	  1.524728
5.7	  1.1906213
5.8	  0.9541015
5.9	  0.7843291
6.0	  0.66002303
6.1	  0.56669104
6.2	  0.49380505
6.3	  0.43343747
6.4	  0.37944502
6.5	  0.3325566
6.6	  0.29149196
6.7	  0.25451177
6.8	  0.22039025
6.9	  0.18605573
7.0	  0.15243824
7.1	  0.12674119
7.2	  0.09791099
7.3	  0.06950674
7.4	  0.04479176
7.5	  0.030112807
7.6	  0.020225866
7.7	  0.011323362
7.8	  0.005452252
7.9	  6.271036E-4
8.0	  4.7328576E-6
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0



DATASET #3

     Name: G-R B=1
   Points: 100
     Info: minMag=5.0; maxMag=9.0; numMag=100; bValue=1.0; magLower=5.0; magUpper=9.0; totMoRate=6.912371E20; totCumRate=100.62514

Data[x,y]:
5.0	  8.940074
5.040404	  8.145863
5.080808	  7.422207
5.121212	  6.7628384
5.1616163	  6.1620464
5.20202	  5.6146274
5.242424	  5.1158395
5.2828283	  4.661362
5.323232	  4.2472596
5.3636365	  3.8699448
5.4040403	  3.5261495
5.4444447	  3.212896
5.4848485	  2.9274714
5.5252523	  2.6674027
5.5656567	  2.430438
5.6060605	  2.2145247
5.646465	  2.0177925
5.6868687	  1.8385373
5.7272725	  1.6752067
5.767677	  1.526386
5.8080807	  1.390786
5.848485	  1.2672324
5.888889	  1.154655
5.929293	  1.0520786
5.969697	  0.9586149
6.010101	  0.87345415
6.050505	  0.7958589
6.090909	  0.725157
6.1313133	  0.660736
6.171717	  0.6020381
6.212121	  0.54855466
6.2525253	  0.4998226
6.292929	  0.45541972
6.3333335	  0.4149615
6.3737373	  0.37809744
6.414141	  0.34450832
6.4545455	  0.31390315
6.4949493	  0.28601685
6.5353537	  0.2606079
6.5757575	  0.23745622
6.616162	  0.21636127
6.6565657	  0.19714032
6.6969695	  0.17962693
6.737374	  0.16366936
6.7777777	  0.14912944
6.818182	  0.13588119
6.858586	  0.123809874
6.8989897	  0.11281095
6.939394	  0.102789134
6.979798	  0.09365763
7.020202	  0.08533734
7.060606	  0.07775621
7.1010103	  0.07084856
7.141414	  0.06455457
7.181818	  0.05881972
7.2222223	  0.05359434
7.262626	  0.048833165
7.3030305	  0.04449496
7.3434343	  0.04054215
7.383838	  0.036940496
7.4242425	  0.033658806
7.4646463	  0.03066865
7.5050507	  0.027944133
7.5454545	  0.025461653
7.585859	  0.02319971
7.6262627	  0.02113871
7.6666665	  0.019260807
7.707071	  0.017549729
7.7474747	  0.01599066
7.787879	  0.014570094
7.828283	  0.013275727
7.8686867	  0.012096347
7.909091	  0.011021742
7.949495	  0.0100426
7.989899	  0.009150444
8.030303	  0.008337543
8.070707	  0.007596859
8.111111	  0.006921975
8.151515	  0.006307046
8.191919	  0.005746745
8.232324	  0.00523622
8.272727	  0.0047710487
8.313131	  0.004347202
8.353536	  0.0039610085
8.393939	  0.0036091234
8.434343	  0.0032884988
8.474748	  0.0029963576
8.515152	  0.0027301696
8.555555	  0.0024876287
8.59596	  0.0022666347
8.636364	  0.0020652732
8.676767	  0.0018818
8.717172	  0.0017146261
8.757576	  0.0015623034
8.797979	  0.0014235127
8.838384	  0.0012970517
8.878788	  0.0011818252
8.919192	  0.0010768351
8.959596	  9.811721E-4
9.0	  8.9400745E-4


