Min Mag,Mean,Standard Deviation,COV
6.0,0.99962,0.7801055,0.78040206
6.5,0.99961907,0.6069006,0.60713184
7.0,0.99939275,0.50758183,0.5078902
7.5,0.9981804,0.49135455,0.49225026
